dimension,horizon,held_out_function,reward,best_config_found,config_id,mean_rank,test_config_found,test_status,score,best_regret,final_regret,mean_budget_fraction_used,mean_remaining_movement_budget,mean_total_raw_move_cost,std_total_raw_move_cost,mean_total_scaled_move_cost,std_total_scaled_move_cost
10,3,ackley,optimistic_improvement,True,2,1.0,True,ok,0.16036699035844673,0.16036699035844673,0.16036699035844673,nan,nan,11.13858320251046,2.2553437370804135,11.138583202510459,2.2553437370804126
10,3,ackley,budgeted_exploration,True,1,2.5,True,ok,0.2701856697791972,0.2648292306841277,0.2648292306841277,0.4408955470674288,9.948297059079207,7.844973960135849,0.39761767720399654,7.844973960135849,0.39761767720399677
10,3,ackley,lookahead_budgeted_exploration,False,nan,nan,False,,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,3,ackley,pure_bo,False,nan,nan,True,ok,1.0515207277319043,1.0515207277319043,1.0515207277319043,nan,nan,39.840671619908356,16.721586247021648,39.840671619908356,16.721586247021644
10,3,sphere,earlbo,False,nan,nan,True,ok,0.021692947926061495,0.021692947926061495,0.021692947926061495,nan,nan,18.37530580100345,0.8308484430398688,18.37530580100345,0.8308484430398673
10,3,sphere,snake,False,nan,nan,False,,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,3,sphere,log_improvement,True,2,1.75,True,ok,0.009126420071138883,0.009126420071138883,0.009126420071138883,nan,nan,18.441286630797407,1.3110285474203065,18.441286630797407,1.311028547420305
10,3,sphere,normalized_improvement,False,nan,nan,False,,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,3,sphere,optimistic_improvement,True,2,1.0,True,ok,0.006897076211274509,0.006897076211274509,0.006897076211274509,nan,nan,18.65634716218196,0.3569918371719917,18.65634716218196,0.3569918371719917
10,3,sphere,budgeted_exploration,True,2,1.75,True,ok,0.006465206989256349,0.006465206989256349,0.006465206989256349,0.42144687402376846,10.631090611939731,7.744215189063724,0.19646845871587915,7.744215189063724,0.1964684587158787
10,3,sphere,lookahead_budgeted_exploration,False,nan,nan,False,,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,3,sphere,pure_bo,False,nan,nan,True,ok,0.04152534289682982,0.04152534289682982,0.04152534289682982,nan,nan,71.16400104941967,21.21685706826216,71.16400104941967,21.21685706826216
10,3,sum_square,earlbo,False,nan,nan,True,ok,0.10835838158574496,0.10835838158574496,0.10835838158574496,nan,nan,20.170784895792536,2.990588255450961,20.17078489579254,2.9905882554509606
10,3,sum_square,snake,False,nan,nan,False,,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,3,sum_square,log_improvement,True,0,1.75,True,ok,0.049402700488159604,0.04376532488563673,0.04376532488563673,nan,nan,16.872145064672633,1.7662238262436858,16.872145064672633,1.7662238262436858
10,3,sum_square,normalized_improvement,False,nan,nan,False,,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,3,sum_square,optimistic_improvement,True,2,1.0,True,ok,0.04026636635020042,0.04026636635020042,0.04026636635020042,nan,nan,19.931846372599278,0.9885433241896319,19.931846372599274,0.9885433241896305
10,3,sum_square,budgeted_exploration,True,1,3.0,True,ok,0.07372595672630362,0.07372595672630362,0.07372595672630362,0.4084999687647157,11.931019895901487,8.239764999891053,0.202267804805417,8.239764999891053,0.20226780480541828
10,3,sum_square,lookahead_budgeted_exploration,False,nan,nan,False,,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,3,sum_square,pure_bo,False,nan,nan,True,ok,0.1976779286062489,0.1976779286062489,0.1976779286062489,nan,nan,72.64728123920732,4.264408653964617,72.64728123920732,4.264408653964617
10,3,levy,earlbo,False,nan,nan,True,ok,0.14713161811552944,0.14713161811552944,0.14713161811552944,nan,nan,17.100970130158657,1.9545130020834012,17.100970130158657,1.9545130020834012
10,3,levy,snake,False,nan,nan,False,,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,3,levy,log_improvement,True,1,1.75,True,ok,0.27757323259091266,0.2587183319069249,0.2587183319069249,nan,nan,28.230920180004944,2.357086120829855,28.230920180004944,2.357086120829855
10,3,levy,normalized_improvement,False,nan,nan,False,,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,3,levy,optimistic_improvement,True,2,1.0,True,ok,0.23547392322081687,0.2341361275791067,0.2341361275791067,nan,nan,28.588766836950665,0.7155778649488506,28.588766836950665,0.7155778649488508
10,3,levy,budgeted_exploration,True,2,3.0,True,ok,0.6279280397018868,0.6279280397018868,0.6279280397018868,0.6934415415694807,5.242447040767795,11.858523089390864,0.4723433427164873,11.858523089390863,0.47234334271648826
10,3,levy,lookahead_budgeted_exploration,False,nan,nan,False,,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,3,levy,pure_bo,False,nan,nan,True,ok,0.15230401767617766,0.15230401767617766,0.15230401767617766,nan,nan,39.52064026171163,13.539350523623,39.52064026171163,13.539350523623
10,3,rosenbrock,earlbo,False,nan,nan,True,ok,18.61368473228444,18.61368473228444,18.61368473228444,nan,nan,36.21277134721858,4.186741684436148,36.21277134721858,4.186741684436148
10,3,rosenbrock,snake,False,nan,nan,False,,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,3,rosenbrock,log_improvement,True,0,1.75,True,ok,19.67972333898366,19.67972333898366,19.67972333898366,nan,nan,21.73210480759931,4.324143265541784,21.73210480759931,4.324143265541784
10,3,rosenbrock,normalized_improvement,False,nan,nan,False,,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,3,rosenbrock,optimistic_improvement,True,2,1.0,True,ok,16.480565564632332,16.480565564632332,16.480565564632332,nan,nan,23.660495796389256,2.0244675679816067,23.66049579638926,2.0244675679816058
10,3,rosenbrock,budgeted_exploration,True,1,3.5,True,ok,18.504080329900503,18.024087062473896,18.024087062473896,0.3524704621470344,23.44883909483956,12.76393225237902,1.623122694451625,12.763932252379016,1.623122694451627
10,3,rosenbrock,lookahead_budgeted_exploration,False,nan,nan,False,,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,3,rosenbrock,pure_bo,False,nan,nan,True,ok,30.290241275378506,30.290241275378506,30.290241275378506,nan,nan,51.447261342426664,2.2348773192947746,51.447261342426664,2.2348773192947746
10,5,ackley,earlbo,False,nan,nan,True,ok,0.32556240654763896,0.32556240654763896,0.32556240654763896,nan,nan,13.446194788122291,1.0688465845214092,13.446194788122291,1.0688465845214083
10,5,ackley,snake,False,nan,nan,False,,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,5,ackley,log_improvement,True,0,1.5,True,ok,0.15357007662945746,0.14151845221025092,0.14151845221025092,nan,nan,7.376468400863274,0.6227299951081238,7.376468400863274,0.6227299951081238
10,5,ackley,normalized_improvement,False,nan,nan,False,,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,5,ackley,optimistic_improvement,True,1,1.75,True,ok,0.14548143733507546,0.13370617280876518,0.13370617280876518,nan,nan,13.591431991073241,1.9907779951400946,13.591431991073241,1.9907779951400948
10,5,ackley,budgeted_exploration,True,5,3.0,True,ok,0.17993952027136872,0.17993952027136872,0.17993952027136872,0.4701028768232672,7.125099935899981,6.321094852222312,0.30749721314023626,6.321094852222312,0.30749721314023704
10,5,ackley,lookahead_budgeted_exploration,False,nan,nan,False,,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,5,ackley,pure_bo,False,nan,nan,True,ok,1.0515207277319043,1.0515207277319043,1.0515207277319043,nan,nan,39.840671619908356,16.721586247021648,39.840671619908356,16.721586247021644
10,5,sphere,earlbo,False,nan,nan,True,ok,0.01710540075731626,0.01710540075731626,0.01710540075731626,nan,nan,18.687805961467998,1.2034498790985855,18.68780596146799,1.203449879098587
10,5,sphere,snake,False,nan,nan,False,,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,5,sphere,log_improvement,True,0,1.5,True,ok,0.006651356965683785,0.006651356965683786,0.006651356965683786,nan,nan,18.657025132530805,0.8944094134037404,18.657025132530805,0.8944094134037404
10,5,sphere,normalized_improvement,False,nan,nan,False,,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,5,sphere,optimistic_improvement,True,0,2.0,True,ok,0.007448420736244968,0.0074484207362449685,0.0074484207362449685,nan,nan,19.919310477316188,0.5751633249653821,19.919310477316188,0.5751633249653837
10,5,sphere,budgeted_exploration,True,5,2.75,True,ok,0.012549968924237195,0.012549968924237195,0.012549968924237195,0.3422859782127719,12.291232017296451,6.396573944171544,0.2911286441660379,6.396573944171543,0.2911286441660377
10,5,sphere,lookahead_budgeted_exploration,False,nan,nan,False,,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,5,sphere,pure_bo,False,nan,nan,True,ok,0.04152534289682982,0.04152534289682982,0.04152534289682982,nan,nan,71.16400104941967,21.21685706826216,71.16400104941967,21.21685706826216
10,5,sum_square,earlbo,False,nan,nan,True,ok,0.07475690030949877,0.07475690030949877,0.07475690030949877,nan,nan,19.1594641524874,0.7241434281897973,19.1594641524874,0.7241434281897973
10,5,sum_square,snake,False,nan,nan,False,,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,5,sum_square,log_improvement,True,0,1.75,True,ok,0.0477563549991424,0.0477563549991424,0.0477563549991424,nan,nan,18.556980865691035,0.7861803821840969,18.556980865691035,0.7861803821840951
10,5,sum_square,normalized_improvement,False,nan,nan,False,,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,5,sum_square,optimistic_improvement,True,2,1.75,True,ok,0.03613832063247193,0.03613832063247193,0.03613832063247193,nan,nan,19.7367071544959,1.9220341531289589,19.7367071544959,1.9220341531289589
10,5,sum_square,budgeted_exploration,True,0,3.0,True,ok,0.05134358063313865,0.05134358063313865,0.05134358063313865,0.36173487462547044,12.22881778939617,6.930646363091224,0.5548155211234598,6.930646363091223,0.554815521123459
10,5,sum_square,lookahead_budgeted_exploration,False,nan,nan,False,,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,5,sum_square,pure_bo,False,nan,nan,True,ok,0.1976779286062489,0.1976779286062489,0.1976779286062489,nan,nan,72.64728123920732,4.264408653964617,72.64728123920732,4.264408653964617
10,5,levy,earlbo,False,nan,nan,True,ok,0.14226213937895812,0.14226213937895812,0.14226213937895812,nan,nan,12.547799526713808,0.17625578293962893,12.547799526713808,0.17625578293962826
10,5,levy,snake,False,nan,nan,False,,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,5,levy,log_improvement,True,0,1.5,True,ok,0.267315388696121,0.2664513276440022,0.2664513276440022,nan,nan,28.52103213807206,2.1902602153577804,28.52103213807206,2.190260215357781
10,5,levy,normalized_improvement,False,nan,nan,False,,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,5,levy,optimistic_improvement,True,1,1.5,True,ok,0.23854133376880932,0.23434222496589593,0.23434222496589593,nan,nan,28.34613822584745,1.7901022590510365,28.34613822584745,1.7901022590510365
10,5,levy,budgeted_exploration,True,5,3.0,True,ok,0.6624372062559554,0.6603742328447165,0.6603742328447165,0.858728931117197,1.7726410512659883,10.775158475447817,0.6893168889844692,10.775158475447817,0.6893168889844696
10,5,levy,lookahead_budgeted_exploration,False,nan,nan,False,,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,5,levy,pure_bo,False,nan,nan,True,ok,0.15230401767617766,0.15230401767617766,0.15230401767617766,nan,nan,39.52064026171163,13.539350523623,39.52064026171163,13.539350523623
10,5,rosenbrock,earlbo,False,nan,nan,True,ok,18.829364639852187,18.829364639852187,18.829364639852187,nan,nan,39.834585533359935,10.988565255457637,39.834585533359935,10.988565255457631
10,5,rosenbrock,snake,False,nan,nan,False,,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,5,rosenbrock,log_improvement,True,0,1.75,True,ok,16.645204224086672,16.35274938668818,16.35274938668818,nan,nan,21.186420143637207,3.2758140683053285,21.186420143637203,3.2758140683053316
10,5,rosenbrock,normalized_improvement,False,nan,nan,False,,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,5,rosenbrock,optimistic_improvement,True,1,1.75,True,ok,18.516794713379355,18.26107463058418,18.26107463058418,nan,nan,25.940861408287017,2.767163862029135,25.940861408287017,2.7671638620291343
10,5,rosenbrock,budgeted_exploration,True,5,3.5,True,ok,19.486368363539196,19.22307748203886,19.22307748203886,0.25469285795233165,29.689001098521885,10.145584434838048,1.6336288008313198,10.145584434838048,1.6336288008313198
10,5,rosenbrock,lookahead_budgeted_exploration,False,nan,nan,False,,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,5,rosenbrock,pure_bo,False,nan,nan,True,ok,30.290241275378506,30.290241275378506,30.290241275378506,nan,nan,51.447261342426664,2.2348773192947746,51.447261342426664,2.2348773192947746
